"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"customdeque.ArrayDequePerformanceTest.element","avgt",1,3,42.082398,105.782103,"ns/op",40000
"customdeque.ArrayDequePerformanceTest.element","avgt",1,3,43.920243,43.694376,"ns/op",50000
"customdeque.ArrayDequePerformanceTest.element","avgt",1,3,61.613493,55.228004,"ns/op",60000
"customdeque.ArrayDequePerformanceTest.element","avgt",1,3,41.669361,58.731618,"ns/op",70000
"customdeque.ArrayDequePerformanceTest.element","avgt",1,3,53.371963,172.363534,"ns/op",80000
"customdeque.ArrayDequePerformanceTest.element","avgt",1,3,107.701495,346.767006,"ns/op",90000
"customdeque.ArrayDequePerformanceTest.element","avgt",1,3,73.828913,575.979397,"ns/op",100000
"customdeque.ArrayDequePerformanceTest.equalsBenchmark","avgt",1,3,19586.337734,53259.351670,"ns/op",10000
"customdeque.ArrayDequePerformanceTest.equalsBenchmark","avgt",1,3,34152.807834,8831.600264,"ns/op",20000
"customdeque.ArrayDequePerformanceTest.equalsBenchmark","avgt",1,3,53333.486360,43471.420319,"ns/op",30000
"customdeque.ArrayDequePerformanceTest.equalsBenchmark","avgt",1,3,69573.480425,4792.252892,"ns/op",40000
"customdeque.ArrayDequePerformanceTest.equalsBenchmark","avgt",1,3,89081.991364,20461.195852,"ns/op",50000
"customdeque.ArrayDequePerformanceTest.equalsBenchmark","avgt",1,3,110200.227140,32877.413915,"ns/op",60000
"customdeque.ArrayDequePerformanceTest.equalsBenchmark","avgt",1,3,125059.945020,40811.849176,"ns/op",70000
"customdeque.ArrayDequePerformanceTest.equalsBenchmark","avgt",1,3,154685.889759,236347.790415,"ns/op",80000
"customdeque.ArrayDequePerformanceTest.equalsBenchmark","avgt",1,3,181142.402825,420430.056135,"ns/op",90000
"customdeque.ArrayDequePerformanceTest.equalsBenchmark","avgt",1,3,204735.973681,363257.858094,"ns/op",100000
"customdeque.ArrayDequePerformanceTest.getFirst","avgt",1,3,25.998215,81.514331,"ns/op",10000
"customdeque.ArrayDequePerformanceTest.getFirst","avgt",1,3,36.902303,15.881851,"ns/op",20000
"customdeque.ArrayDequePerformanceTest.getFirst","avgt",1,3,39.382461,10.933486,"ns/op",30000
"customdeque.ArrayDequePerformanceTest.getFirst","avgt",1,3,39.708694,45.861575,"ns/op",40000
"customdeque.ArrayDequePerformanceTest.getFirst","avgt",1,3,44.815973,92.408018,"ns/op",50000
"customdeque.ArrayDequePerformanceTest.getFirst","avgt",1,3,60.951572,127.236208,"ns/op",60000
"customdeque.ArrayDequePerformanceTest.getFirst","avgt",1,3,47.246063,126.983572,"ns/op",70000
"customdeque.ArrayDequePerformanceTest.getFirst","avgt",1,3,46.034615,137.059691,"ns/op",80000
"customdeque.ArrayDequePerformanceTest.getFirst","avgt",1,3,62.121530,126.359445,"ns/op",90000
"customdeque.ArrayDequePerformanceTest.getFirst","avgt",1,3,77.450492,170.943872,"ns/op",100000
"customdeque.ArrayDequePerformanceTest.getLast","avgt",1,3,23.789581,146.323797,"ns/op",10000
"customdeque.ArrayDequePerformanceTest.getLast","avgt",1,3,41.455213,69.809037,"ns/op",20000
"customdeque.ArrayDequePerformanceTest.getLast","avgt",1,3,45.798420,97.479406,"ns/op",30000
"customdeque.ArrayDequePerformanceTest.getLast","avgt",1,3,37.561182,16.967429,"ns/op",40000
"customdeque.ArrayDequePerformanceTest.getLast","avgt",1,3,33.920758,36.783531,"ns/op",50000
"customdeque.ArrayDequePerformanceTest.getLast","avgt",1,3,35.114581,76.881786,"ns/op",60000
"customdeque.ArrayDequePerformanceTest.getLast","avgt",1,3,39.907642,38.780458,"ns/op",70000
"customdeque.ArrayDequePerformanceTest.getLast","avgt",1,3,73.904726,390.664148,"ns/op",80000
"customdeque.ArrayDequePerformanceTest.getLast","avgt",1,3,81.136068,270.529615,"ns/op",90000
"customdeque.ArrayDequePerformanceTest.getLast","avgt",1,3,82.220474,691.960387,"ns/op",100000
"customdeque.ArrayDequePerformanceTest.isEmpty","avgt",1,3,27.157594,226.133260,"ns/op",10000
"customdeque.ArrayDequePerformanceTest.isEmpty","avgt",1,3,46.770864,75.508827,"ns/op",20000
"customdeque.ArrayDequePerformanceTest.isEmpty","avgt",1,3,36.026720,41.022832,"ns/op",30000
"customdeque.ArrayDequePerformanceTest.isEmpty","avgt",1,3,45.616308,106.591748,"ns/op",40000
"customdeque.ArrayDequePerformanceTest.isEmpty","avgt",1,3,41.372093,132.888236,"ns/op",50000
"customdeque.ArrayDequePerformanceTest.isEmpty","avgt",1,3,90.373359,884.684353,"ns/op",60000
"customdeque.ArrayDequePerformanceTest.isEmpty","avgt",1,3,44.182439,51.572767,"ns/op",70000
"customdeque.ArrayDequePerformanceTest.isEmpty","avgt",1,3,53.191455,130.228178,"ns/op",80000
"customdeque.ArrayDequePerformanceTest.isEmpty","avgt",1,3,76.349183,274.383824,"ns/op",90000
"customdeque.ArrayDequePerformanceTest.isEmpty","avgt",1,3,58.682157,334.685289,"ns/op",100000
"customdeque.ArrayDequePerformanceTest.iteratorConsumption","avgt",1,3,7222.063102,1295.741265,"ns/op",10000
"customdeque.ArrayDequePerformanceTest.iteratorConsumption","avgt",1,3,14730.193925,551.286266,"ns/op",20000
"customdeque.ArrayDequePerformanceTest.iteratorConsumption","avgt",1,3,21864.813922,256.400463,"ns/op",30000
"customdeque.ArrayDequePerformanceTest.iteratorConsumption","avgt",1,3,29321.025229,579.646797,"ns/op",40000
"customdeque.ArrayDequePerformanceTest.iteratorConsumption","avgt",1,3,36695.819463,1404.470985,"ns/op",50000
"customdeque.ArrayDequePerformanceTest.iteratorConsumption","avgt",1,3,44058.708628,1655.028379,"ns/op",60000
"customdeque.ArrayDequePerformanceTest.iteratorConsumption","avgt",1,3,50870.692762,532.460861,"ns/op",70000
